0	1	2
374	11	4
374	1001	1
374	143	2
374	572	2
374	762	5
374	934	3
374	779	3
374	17	2
374	5	4
374	1	4
374	1513	2
374	1059	2
374	54	4
374	1047	3
374	240	1
374	257	3
374	1194	4
374	120	3
374	265	5
374	100	5
374	880	5
374	472	2
374	665	4
374	310	5
374	28	5
374	685	4
374	168	1
374	576	3
374	742	5
374	403	2
374	1322	3
374	483	3
374	1277	3
374	150	4
374	282	5
374	550	5
374	127	4
374	144	5
374	280	3
374	239	4
374	281	3
374	932	1
374	1094	4
374	405	4
374	963	5
374	412	4
374	218	4
374	872	5
374	1206	2
374	68	1
374	106	3
374	979	3
374	558	1
374	172	3
374	196	1
374	288	4
374	182	5
374	87	5
374	552	4
374	829	2
374	546	5
374	118	5
374	225	3
374	226	5
374	732	4
374	241	5
375	218	3
375	302	5
375	356	4
375	566	4
375	684	4
375	77	4
375	176	4
375	573	4
375	39	3
375	770	3
375	300	4
375	761	3
375	5	4
375	1217	4
375	603	4
375	583	2
375	288	4
375	1046	2
375	234	5
376	11	4
376	197	4
376	98	5
376	357	4
376	762	4
376	427	4
376	288	3
376	14	4
376	663	3
376	181	4
376	111	4
376	289	3
376	328	3
376	514	4
376	815	3
376	100	4
376	321	3
376	275	5
376	237	3
376	246	3
376	154	4
377	294	5
377	338	3
377	200	5
377	751	3
377	748	4
377	268	3
377	168	5
377	272	5
377	7	4
377	443	4
377	219	3
377	164	4
377	316	4
377	689	3
377	358	3
377	173	5
377	100	3
377	313	5
377	1105	3
377	288	5
377	678	2
377	258	4
377	895	3
378	38	3
378	73	3
378	179	2
378	62	4
378	404	4
378	1028	2
378	731	3
378	392	3
378	91	3
378	99	4
378	50	4
378	418	3
378	193	4
378	660	4
378	500	4
378	550	2
378	1425	2
378	282	4
378	744	3
378	1147	4
378	302	5
378	164	4
378	807	3
378	674	3
378	572	3
378	21	3
378	715	4
378	1074	3
378	1101	3
378	1267	3
378	692	4
378	696	3
378	274	3
378	631	4
378	896	4
378	528	5
378	111	3
378	930	2
378	28	4
378	25	4
378	1145	3
378	88	4
378	432	4
378	932	2
378	651	4
378	1211	3
378	186	3
378	1037	2
378	1230	2
378	96	4
378	568	4
378	396	4
378	1135	2
378	176	4
378	87	4
378	1531	4
378	732	4
378	620	3
378	471	3
378	82	4
378	285	4
378	245	3
378	51	3
378	8	4
378	287	2
378	722	3
378	924	3
378	420	4
378	596	5
378	1438	3
378	576	3
378	720	2
378	231	3
378	665	2
378	321	3
378	95	4
378	276	4
378	724	3
378	319	3
378	762	3
378	182	4
378	409	2
378	223	4
378	42	4
378	239	3
378	148	4
378	694	3
378	655	4
378	399	3
378	716	3
378	9	5
378	977	3
378	1048	2
378	1478	3
378	313	5
378	845	3
378	417	3
378	436	4
378	183	4
378	554	3
378	1220	3
378	77	4
378	928	2
378	280	2
378	485	4
378	546	2
378	433	4
378	623	3
378	7	4
378	702	4
378	269	4
378	473	3
378	597	3
378	451	4
378	926	1
378	132	4
378	386	3
378	405	3
378	1092	3
378	382	4
378	277	4
378	197	3
378	31	4
378	125	2
378	470	3
378	636	3
378	180	3
378	1042	3
378	450	3
378	1	4
378	482	4
378	918	3
378	1046	3
378	635	2
378	387	4
378	272	4
378	47	4
378	275	5
378	67	2
378	143	4
378	663	3
378	29	3
378	204	4
378	13	3
378	159	3
378	403	4
378	53	3
378	298	3
378	4	3
378	527	4
378	49	3
378	402	4
378	543	4
378	69	3
378	167	4
378	14	5
378	162	4
378	806	4
378	793	3
378	195	3
378	756	3
378	582	5
378	273	4
378	381	4
378	787	3
378	961	3
378	411	3
378	728	3
378	866	2
378	230	3
378	385	4
378	1044	3
378	1107	3
378	875	3
378	686	4
378	22	5
378	1311	4
378	238	3
378	755	3
378	693	4
378	1232	3
378	12	5
378	83	4
378	65	3
378	370	2
378	468	5
378	632	5
378	703	4
378	233	2
378	141	3
378	939	4
378	216	4
378	566	3
378	542	4
378	295	3
378	235	4
378	10	3
378	447	4
378	196	4
378	202	3
378	588	5
378	318	5
378	684	3
378	52	5
378	412	2
378	465	3
378	59	4
378	173	5
378	5	3
378	286	5
378	1047	2
378	1168	3
378	508	4
378	517	3
378	1180	3
378	956	3
378	225	3
378	78	3
378	1134	4
378	723	3
378	58	4
378	1091	2
378	458	4
378	709	4
378	86	4
378	222	3
378	479	4
378	135	2
378	629	5
378	151	3
378	949	3
378	283	4
378	288	3
378	64	4
378	469	5
378	68	2
378	153	4
378	428	3
378	218	3
378	1061	2
378	1523	2
378	255	4
378	328	3
378	356	4
378	215	4
378	281	3
378	803	3
378	606	5
378	561	3
378	449	3
378	2	2
378	174	4
378	1407	3
378	248	3
378	217	3
378	144	4
378	48	5
378	43	3
378	133	5
378	157	3
378	742	4
378	118	4
379	28	4
379	4	5
379	419	4
379	210	4
379	185	5
379	93	3
379	530	5
379	705	4
379	83	4
379	709	5
379	855	4
379	474	5
379	414	5
379	286	4
379	684	4
379	174	5
379	186	5
379	131	5
379	502	5
379	654	5
379	701	4
379	448	4
379	461	4
379	188	4
379	179	5
379	196	4
379	62	2
379	443	4
379	735	4
379	137	5
379	1075	3
379	372	4
379	317	5
379	153	4
379	496	5
379	575	2
379	176	5
379	163	4
379	566	4
379	622	5
379	195	3
379	202	5
379	234	5
379	233	3
379	124	5
379	89	4
379	434	3
379	568	5
379	577	4
379	194	5
379	152	5
379	436	3
379	133	4
379	516	4
379	524	4
379	230	4
379	480	5
379	616	2
379	523	4
379	100	5
379	203	4
379	192	4
379	294	3
379	88	4
379	265	4
379	238	5
379	197	5
379	417	5
379	227	4
379	172	4
379	7	5
379	1	4
379	1035	3
379	636	3
379	428	4
379	8	5
379	187	5
379	663	3
379	257	4
379	306	3
379	395	2
379	345	3
379	161	2
379	1206	2
379	435	5
379	433	4
379	732	5
379	181	4
379	707	5
379	447	4
379	270	3
379	401	3
379	310	4
379	216	4
379	1032	2
379	90	2
379	736	4
379	520	5
379	219	3
379	526	4
379	649	4
379	173	5
379	157	4
379	402	3
379	12	5
379	127	5
379	452	3
379	712	3
379	96	5
379	704	3
379	559	3
379	239	4
379	211	5
379	183	4
379	517	4
379	116	4
379	729	4
379	383	2
379	357	5
379	135	4
379	54	2
379	405	3
379	79	5
379	141	4
379	143	4
379	193	4
379	191	5
379	659	5
379	403	4
379	199	4
379	208	4
379	644	5
379	284	4
379	9	4
379	23	4
379	398	1
379	511	4
380	514	2
380	194	4
380	258	4
380	732	4
380	414	2
380	318	4
380	736	4
380	61	4
380	480	4
380	506	3
380	213	2
380	670	1
380	753	4
380	1045	3
380	204	2
380	1101	4
380	95	4
380	449	3
380	118	2
380	502	1
380	664	3
380	1168	3
380	959	2
380	751	3
380	315	4
380	134	3
380	529	3
380	521	2
380	28	4
380	549	3
380	530	5
380	425	4
380	97	3
380	1	4
380	582	4
380	709	4
380	217	2
380	272	4
380	228	3
380	684	3
380	665	2
380	416	2
380	419	3
380	340	3
380	98	4
380	631	4
380	38	2
380	435	3
380	356	2
380	729	3
380	699	3
380	654	4
380	151	4
380	200	4
380	1039	3
380	62	1
380	211	3
380	22	4
380	79	4
380	630	2
380	512	3
380	1449	4
380	744	3
380	423	3
380	170	4
380	712	2
380	614	3
380	856	3
380	71	4
380	427	4
380	956	4
380	1113	4
380	923	3
380	1116	4
380	177	3
380	215	3
380	12	5
380	222	3
380	186	3
380	196	4
380	1065	4
380	109	2
380	69	4
380	433	3
380	462	4
380	610	2
380	518	3
380	181	3
380	234	2
380	570	3
380	443	4
380	58	2
380	163	2
380	183	4
380	750	4
380	176	3
380	168	4
380	573	1
380	7	3
380	554	2
380	587	4
380	179	3
380	161	2
380	81	3
380	60	4
380	428	3
380	496	4
380	31	1
380	132	4
380	479	4
380	89	5
380	50	4
380	566	3
381	1439	3
381	30	4
381	16	4
381	961	3
381	134	5
381	83	4
381	268	4
381	657	4
381	634	3
381	693	4
381	934	2
381	514	5
381	778	4
381	212	5
381	79	3
381	432	5
381	1098	4
381	742	4
381	276	3
381	566	2
381	303	3
381	631	4
381	214	2
381	378	4
381	771	2
381	95	4
381	307	2
381	501	4
381	135	5
381	1018	4
381	89	5
381	525	5
381	403	3
381	281	2
381	15	2
381	1407	3
381	462	4
381	50	5
381	914	1
381	96	5
381	175	5
381	1400	3
381	14	5
381	178	4
381	526	4
381	196	5
381	480	5
381	582	5
381	995	4
381	313	2
381	487	5
381	304	5
381	724	3
381	443	5
381	479	5
381	483	5
381	596	3
381	259	2
381	216	5
381	694	4
381	459	4
381	344	3
381	120	1
381	418	3
381	652	5
381	656	4
381	1401	4
381	133	5
381	294	5
381	129	4
381	94	3
381	318	5
381	529	5
381	673	3
381	150	4
381	191	5
381	13	4
381	132	5
381	705	5
381	473	5
381	176	4
381	647	4
381	640	5
381	1	5
381	159	3
381	898	5
381	118	1
381	509	5
382	258	2
382	507	4
382	150	2
382	639	3
382	252	2
382	531	4
382	25	2
382	127	3
382	286	2
382	546	2
382	122	3
382	197	4
382	235	5
382	135	3
382	9	4
382	134	3
382	100	4
382	334	5
382	481	5
382	717	3
382	177	4
382	151	4
382	23	5
382	504	3
382	1381	3
382	511	4
382	137	2
382	332	3
382	1268	5
382	98	3
382	482	5
382	276	3
382	1229	5
382	475	3
382	1534	4
382	180	5
382	1017	4
383	340	5
383	464	4
383	345	2
383	531	3
383	435	4
383	1005	3
383	132	5
383	425	4
383	639	4
383	14	5
383	9	5
383	286	5
383	736	5
383	213	5
383	134	5
383	483	5
383	478	5
383	124	4
383	603	5
383	302	4
383	484	4
383	427	5
383	100	4
383	316	5
383	268	5
383	660	4
383	496	5
383	205	4
383	528	4
383	86	5
383	315	5
383	166	4
383	19	4
383	137	5
383	89	3
383	357	5
383	475	2
383	285	5
383	517	5
383	81	4
383	180	5
383	238	5
383	182	5
383	272	3
383	223	3
383	313	2
383	505	4
383	654	5
383	237	4
384	271	4
384	313	5
384	689	4
384	289	5
384	272	5
384	258	4
384	748	4
384	355	4
384	302	5
384	329	3
384	300	4
384	343	3
384	989	4
384	327	4
384	286	4
385	209	4
385	631	3
385	200	3
385	503	3
385	250	3
385	506	2
385	1524	5
385	182	5
385	451	1
385	1535	4
385	444	1
385	1066	4
385	181	1
385	144	3
385	745	4
385	175	4
385	210	1
385	661	4
385	89	4
385	385	1
385	173	4
385	671	3
385	1017	3
385	497	5
385	216	2
385	180	4
385	664	3
385	654	5
385	568	3
385	430	5
385	1014	2
385	29	1
385	488	5
385	208	3
385	428	3
385	656	5
385	965	4
385	629	2
385	483	4
385	290	3
385	217	2
385	251	2
385	273	2
385	502	3
385	128	5
385	218	2
385	99	2
385	874	3
385	959	3
385	455	4
385	93	3
385	46	5
385	346	3
385	727	1
385	865	4
385	1495	3
385	198	3
385	249	2
385	606	4
385	675	5
385	1499	5
385	485	4
385	238	5
385	458	3
385	496	2
385	489	5
385	111	2
385	900	4
385	1449	4
385	1129	5
385	1353	4
385	421	2
385	403	3
385	1103	3
385	732	3
385	176	2
385	293	3
385	521	3
385	8	5
385	160	4
385	652	5
385	663	4
385	357	4
385	383	1
385	82	1
385	961	4
385	100	4
385	234	1
385	285	5
385	919	4
385	145	1
385	1012	3
385	811	4
385	417	2
385	486	2
385	12	3
385	129	3
385	1071	4
385	1143	4
385	122	3
385	37	4
385	511	4
385	523	4
385	53	1
385	1411	3
385	257	3
385	1131	3
385	650	5
385	1536	5
385	1154	5
385	896	5
385	479	5
385	1367	5
385	221	5
385	195	1
385	367	4
385	135	3
385	659	4
385	533	4
385	794	2
385	152	3
385	47	4
385	133	1
385	207	4
385	604	4
385	512	5
385	940	3
385	215	2
385	61	2
385	169	5
385	340	4
385	473	3
385	235	5
385	526	3
385	262	4
385	851	5
385	871	1
385	1022	3
385	1069	4
385	482	3
385	1070	5
385	498	3
385	480	5
385	616	4
385	443	3
385	23	5
385	4	2
385	98	4
385	461	4
385	32	5
385	254	1
385	524	5
385	231	2
385	1065	3
385	50	1
385	1008	4
385	1135	1
385	405	2
385	48	5
385	474	5
385	522	4
385	433	4
385	153	4
385	767	1
385	500	4
385	435	3
385	42	1
385	1128	3
385	384	1
385	448	3
385	657	4
385	186	1
385	185	5
385	197	4
385	1506	4
385	719	2
385	156	4
385	286	3
385	419	2
385	58	4
385	18	5
385	177	4
385	603	5
385	253	3
385	715	3
385	1286	3
385	87	3
385	337	4
385	192	5
385	1118	3
385	318	2
385	558	2
385	136	3
385	347	3
385	79	3
385	171	3
386	222	4
386	1016	4
386	323	4
386	982	3
386	455	3
386	50	4
386	685	4
386	546	2
386	833	3
386	118	3
386	825	4
386	840	5
386	117	5
386	24	4
386	405	4
386	597	3
387	293	4
387	318	3
387	581	4
387	294	2
387	732	1
387	1018	3
387	222	4
387	144	3
387	152	1
387	1134	1
387	47	4
387	919	5
387	250	4
387	1007	5
387	10	4
387	81	3
387	431	3
387	475	3
387	181	4
387	228	5
387	559	3
387	515	5
387	650	2
387	195	4
387	248	4
387	168	5
387	123	3
387	642	4
387	25	2
387	692	1
387	1011	3
387	199	4
387	380	2
387	847	3
387	117	3
387	196	2
387	1118	3
387	1012	4
387	737	3
387	444	4
387	563	2
387	107	3
387	215	2
387	204	2
387	246	3
387	176	3
387	133	2
387	48	4
387	769	1
387	58	4
387	1078	1
387	91	4
387	429	3
387	789	4
387	672	2
387	68	4
387	198	4
387	1091	1
387	97	2
387	11	3
387	55	3
387	774	3
387	516	3
387	197	2
387	102	3
387	972	2
387	89	5
387	175	5
387	423	3
387	1	4
387	173	4
387	184	3
387	29	1
387	943	4
387	320	4
387	715	5
387	655	3
387	129	5
387	69	3
387	403	3
387	193	5
387	268	3
387	441	1
387	188	5
387	679	5
387	28	5
387	174	5
387	357	5
387	31	3
387	1014	3
387	151	3
387	772	4
387	172	4
387	190	5
387	561	3
387	203	4
387	367	3
387	201	5
387	127	4
387	208	3
387	71	2
387	768	1
387	1198	3
387	169	5
387	83	4
387	549	5
387	238	5
387	953	2
387	558	4
387	233	3
387	109	4
387	202	3
387	1115	3
387	735	2
387	790	1
387	528	4
387	321	3
387	224	5
387	189	5
387	856	5
387	410	3
387	1199	5
387	463	4
387	984	1
387	773	4
387	511	3
387	1537	4
387	414	4
387	1143	5
387	532	3
387	214	5
387	232	2
387	135	5
387	1128	4
387	153	4
387	684	3
387	114	5
387	288	3
387	547	4
387	1538	3
387	942	4
387	180	4
387	241	1
387	53	4
387	446	2
387	550	2
387	39	3
387	1240	5
387	603	4
387	474	5
387	567	2
387	1187	4
387	625	2
387	206	4
387	42	4
387	530	4
387	27	1
387	101	4
387	217	3
387	317	4
387	742	2
387	580	5
387	178	3
387	239	1
387	436	4
387	718	4
387	477	1
387	319	1
387	583	4
387	514	3
387	526	4
387	113	4
387	428	4
387	147	2
387	161	1
387	136	3
387	295	3
387	32	5
387	458	1
387	92	4
387	551	2
387	79	4
387	651	2
387	186	2
387	731	1
387	273	4
387	564	1
387	46	3
387	211	4
387	52	5
387	218	3
387	663	4
387	665	2
387	13	4
387	641	5
387	62	2
387	243	1
387	434	5
387	7	5
387	727	5
387	619	1
387	455	4
387	531	3
387	33	3
387	430	3
387	230	3
387	23	2
387	183	4
387	116	3
387	82	4
387	179	5
387	578	2
388	9	3
388	742	5
388	680	5
388	121	4
388	307	4
388	559	5
388	111	3
388	678	4
388	100	3
388	302	5
388	313	5
388	288	5
388	98	5
388	569	5
388	184	4
388	773	3
388	298	5
388	237	5
388	276	2
388	147	4
388	672	4
388	1	5
388	310	5
388	5	4
388	816	4
388	218	5
388	871	2
388	56	3
388	769	3
388	845	4
388	596	4
388	323	4
388	219	5
388	682	4
388	259	3
388	508	3
389	497	4
389	498	5
389	525	4
389	1147	4
389	95	3
389	179	4
389	503	3
389	143	3
389	136	4
389	482	5
389	847	4
389	649	4
389	501	5
389	301	4
389	197	5
389	80	3
389	8	4
389	583	2
389	656	5
389	159	2
389	475	5
389	50	5
389	488	5
389	79	4
389	451	2
389	118	2
389	411	4
389	845	4
389	66	3
389	616	4
389	664	4
389	493	5
389	1197	3
389	728	3
389	300	3
389	187	5
389	693	4
389	629	2
389	142	3
389	153	3
389	477	4
389	182	5
389	499	4
389	731	3
389	507	5
389	615	4
389	1204	4
389	1444	3
389	152	4
389	739	2
389	56	5
389	485	5
389	491	5
389	90	3
389	105	3
389	133	5
389	946	3
389	87	5
389	257	3
389	88	3
389	492	5
389	65	4
389	216	2
389	496	4
389	77	2
389	427	5
389	1098	4
389	176	4
389	559	3
389	430	5
389	926	3
389	732	4
389	186	2
389	154	3
389	135	2
389	675	3
389	82	4
389	671	5
389	383	2
389	98	4
389	414	4
389	965	5
389	527	3
389	401	3
389	1119	3
389	234	4
389	663	4
389	686	3
389	404	5
389	553	2
389	550	3
389	969	4
389	210	2
389	25	3
389	662	3
389	428	3
389	209	4
389	1036	2
389	416	4
389	94	2
389	504	4
389	99	5
389	1007	4
389	1286	5
389	509	4
389	478	5
389	484	5
389	239	3
389	173	3
389	1298	5
389	1	4
389	396	3
389	202	5
389	181	4
389	942	3
389	521	3
389	502	4
389	238	5
389	402	3
389	820	3
389	479	4
389	481	5
389	167	3
389	367	4
389	69	5
389	997	3
389	1114	2
389	604	4
389	474	5
389	418	4
389	109	3
389	160	4
389	23	4
389	429	4
389	53	2
389	657	5
389	407	1
389	419	3
389	709	4
389	124	4
389	185	5
389	191	5
389	386	3
389	67	2
389	15	2
389	196	3
389	174	4
389	155	2
389	642	4
389	954	4
389	520	3
389	613	5
389	1050	4
389	712	3
389	29	2
389	558	4
389	524	5
389	608	3
389	674	2
389	494	5
389	132	5
389	923	5
389	1530	2
389	467	3
389	1074	2
389	274	4
389	518	4
389	1203	5
389	346	4
389	568	3
389	778	4
389	486	4
389	756	2
389	275	5
389	531	4
389	661	4
389	199	5
389	127	5
389	722	2
389	1451	5
389	435	4
389	28	4
389	378	5
389	780	3
389	955	4
389	58	4
389	630	3
389	835	5
389	249	3
390	329	3
390	283	4
390	331	2
390	304	5
390	754	4
390	126	5
390	989	5
390	990	4
390	124	4
390	277	2
390	1296	2
390	286	4
390	742	4
390	300	5
390	13	2
390	740	4
390	328	4
390	302	5
390	258	5
390	319	5
390	181	4
391	228	2
391	197	5
391	205	5
391	530	5
391	15	4
391	1101	4
391	748	3
391	22	4
391	133	4
391	480	4
391	238	5
391	222	2
391	191	3
391	462	4
391	50	4
391	174	5
391	652	4
391	286	4
391	696	4
391	23	4
391	76	3
391	288	3
391	131	2
391	705	5
391	195	2
391	71	3
391	180	5
391	659	4
391	510	5
391	651	5
391	56	5
391	176	3
391	31	2
391	69	4
391	98	4
391	661	5
391	378	3
391	26	5
391	715	2
391	291	3
391	628	4
391	646	4
391	213	4
391	148	3
391	328	3
391	774	2
391	544	4
391	203	4
391	200	5
391	237	4
391	471	2
391	9	5
391	60	5
391	479	4
391	58	4
391	504	5
391	276	3
391	334	5
391	264	1
391	318	4
391	182	4
391	127	5
391	300	2
391	209	5
391	48	4
391	11	3
391	427	5
391	234	4
391	97	4
391	924	2
391	134	4
391	474	5
391	604	4
391	96	3
391	491	3
391	177	4
391	12	5
391	132	4
391	64	5
391	294	2
391	507	4
391	508	2
391	187	4
391	591	4
392	300	2
392	538	2
392	250	3
392	181	5
392	58	4
392	249	1
392	191	5
392	873	3
392	169	4
392	1143	4
392	209	5
392	488	4
392	303	4
392	463	3
392	511	5
392	1007	5
392	493	4
392	657	5
392	59	4
392	178	5
392	134	5
392	165	5
392	492	4
392	246	5
392	615	5
392	1226	4
392	276	4
392	268	5
392	286	2
392	705	5
392	298	1
392	179	5
392	875	3
392	534	4
392	510	4
392	847	4
392	173	4
392	289	5
392	319	5
392	98	5
392	345	4
392	170	5
392	495	3
392	604	5
392	172	5
392	189	4
392	515	5
392	270	4
392	197	5
392	347	4
392	244	3
392	297	4
392	304	4
392	872	4
392	482	5
392	632	5
392	8	5
392	271	1
392	310	4
392	269	5
392	344	4
392	199	5
392	1012	4
392	260	1
392	257	5
392	650	5
392	272	5
392	589	4
392	293	4
392	491	5
392	333	4
392	114	4
392	200	3
392	11	4
392	1142	5
392	316	5
392	166	5
393	633	2
393	463	4
393	1092	3
393	1055	4
393	1014	3
393	871	3
393	732	4
393	843	3
393	7	4
393	108	2
393	715	1
393	270	5
393	347	4
393	696	4
393	485	2
393	42	4
393	27	4
393	550	3
393	999	4
393	644	3
393	274	4
393	693	3
393	527	3
393	206	3
393	377	3
393	189	4
393	929	3
393	385	4
393	1228	3
393	1239	3
393	1244	3
393	845	4
393	785	3
393	459	4
393	259	4
393	1215	3
393	1095	2
393	58	3
393	566	3
393	815	4
393	418	3
393	17	1
393	797	3
393	125	4
393	1053	3
393	1044	4
393	820	3
393	1063	4
393	1051	3
393	41	4
393	281	4
393	1	3
393	81	2
393	771	3
393	378	4
393	689	3
393	686	4
393	905	3
393	181	4
393	66	3
393	879	3
393	31	4
393	812	3
393	627	4
393	751	2
393	805	2
393	729	4
393	705	4
393	622	4
393	315	5
393	417	3
393	780	4
393	775	4
393	386	4
393	203	4
393	1178	3
393	924	4
393	62	4
393	122	1
393	24	3
393	398	4
393	78	2
393	500	4
393	949	3
393	141	2
393	412	3
393	630	4
393	808	4
393	419	4
393	568	4
393	402	3
393	86	2
393	831	1
393	789	1
393	272	4
393	546	2
393	1469	3
393	1539	2
393	692	3
393	893	3
393	239	4
393	1185	3
393	483	4
393	1249	4
393	728	3
393	87	4
393	304	4
393	577	4
393	1440	3
393	683	4
393	866	3
393	497	4
393	939	4
393	145	3
393	410	4
393	72	4
393	278	4
393	110	2
393	930	3
393	477	3
393	90	2
393	1179	4
393	1224	3
393	1049	4
393	655	3
393	392	4
393	1183	3
393	366	4
393	779	3
393	1435	3
393	941	4
393	659	4
393	255	4
393	722	2
393	575	2
393	1409	4
393	792	1
393	507	2
393	997	1
393	196	4
393	411	2
393	585	2
393	480	4
393	1035	3
393	396	1
393	28	4
393	317	4
393	1032	3
393	111	3
393	1169	5
393	273	3
393	11	3
393	1225	3
393	1197	3
393	26	3
393	724	3
393	5	3
393	747	4
393	476	3
393	553	3
393	687	3
393	316	5
393	49	4
393	737	2
393	560	3
393	1120	3
393	249	3
393	451	3
393	1058	4
393	79	4
393	248	4
393	1181	3
393	88	3
393	283	3
393	554	4
393	184	4
393	100	1
393	21	3
393	423	3
393	241	4
393	82	4
393	369	3
393	4	4
393	819	3
393	322	4
393	1221	3
393	252	3
393	685	3
393	94	4
393	161	4
393	365	3
393	355	3
393	25	2
393	85	3
393	275	4
393	403	3
393	67	3
393	1219	4
393	227	4
393	328	5
393	731	3
393	790	4
393	1074	3
393	154	2
393	223	4
393	282	4
393	1419	3
393	323	2
393	89	3
393	840	4
393	204	4
393	362	3
393	841	3
393	1407	3
393	926	4
393	623	3
393	756	4
393	727	3
393	552	2
393	588	4
393	135	1
393	681	3
393	121	4
393	97	4
393	892	3
393	1270	3
393	561	3
393	172	5
393	405	4
393	33	3
393	354	4
393	496	5
393	338	2
393	1028	3
393	710	4
393	571	3
393	367	3
393	194	4
393	29	4
393	473	3
393	8	3
393	1076	3
393	471	4
393	821	3
393	55	4
393	51	4
393	373	4
393	349	3
393	126	4
393	932	3
393	465	4
393	781	4
393	395	3
393	302	4
393	138	3
393	186	3
393	380	2
393	69	4
393	472	3
393	1001	4
393	356	3
393	672	3
393	479	4
393	964	2
393	54	4
393	576	3
393	721	2
393	628	4
393	1048	3
393	443	3
393	40	1
393	944	4
393	802	3
393	22	4
393	836	4
393	95	4
393	191	3
393	73	4
393	823	3
393	651	4
393	951	3
393	415	4
393	271	3
393	409	4
393	3	3
393	142	4
393	778	3
393	596	4
393	118	4
393	258	4
393	794	4
393	456	3
393	825	4
393	313	4
393	294	4
393	769	4
393	202	3
393	169	3
393	404	3
393	123	4
393	842	4
393	50	5
393	364	2
393	391	3
393	245	3
393	755	3
393	99	3
393	321	3
393	1139	3
393	195	3
393	1016	5
393	761	4
393	541	3
394	186	5
394	715	4
394	4	4
394	391	4
394	679	3
394	202	5
394	1033	3
394	89	5
394	96	5
394	1	4
394	252	3
394	174	5
394	577	2
394	449	3
394	739	4
394	117	5
394	720	2
394	1079	3
394	7	5
394	665	2
394	179	5
394	210	4
394	195	5
394	250	4
394	82	4
394	559	4
394	39	4
394	144	5
394	232	4
394	77	3
394	358	3
394	33	4
394	763	3
394	576	2
394	540	4
394	101	4
394	69	5
394	380	4
394	294	4
394	183	4
394	184	3
394	28	4
394	42	4
394	742	5
394	22	5
394	672	3
394	627	5
394	416	5
394	233	3
394	230	3
394	419	5
394	746	2
394	546	4
394	496	5
394	229	3
394	979	5
394	38	4
394	238	5
394	411	4
394	24	5
394	423	5
394	141	3
394	98	5
394	578	2
394	508	4
394	176	5
394	218	4
394	228	5
394	795	2
394	940	3
394	568	5
394	418	4
394	88	3
394	364	3
394	450	3
394	50	5
394	227	4
394	216	3
394	118	4
394	164	4
394	123	5
394	91	4
394	97	4
394	73	3
394	405	3
394	343	3
394	172	4
394	161	4
394	433	4
394	288	4
394	68	5
394	173	5
394	385	5
394	265	4
394	1484	4
394	597	2
394	90	3
394	431	5
394	29	3
394	554	4
394	151	5
394	181	4
394	561	4
394	651	4
395	318	4
395	121	3
395	64	5
395	1	5
395	215	5
395	240	1
395	255	3
395	216	3
395	237	4
395	210	5
395	378	5
395	866	3
395	258	4
395	98	5
395	231	4
395	515	4
395	127	5
395	750	5
395	596	2
395	151	3
395	365	5
395	196	4
395	21	3
395	1060	2
395	472	3
395	892	3
395	118	3
395	315	5
395	924	4
395	174	5
395	186	5
395	181	5
395	328	4
395	632	5
395	342	4
395	273	2
395	257	5
395	252	3
395	748	3
396	597	4
396	1028	3
396	841	4
396	974	4
396	222	5
396	328	4
396	1025	4
396	291	4
396	823	2
396	106	4
396	288	3
396	1399	3
396	118	4
396	717	3
396	405	3
396	125	3
396	546	4
396	977	3
396	117	4
396	322	4
396	100	2
396	9	4
396	930	3
396	471	4
396	323	4
396	271	4
396	829	3
396	678	3
396	595	3
396	333	4
396	245	3
396	1	4
396	406	2
396	871	2
396	455	2
396	121	5
396	472	5
397	172	5
397	324	2
397	174	5
397	991	1
397	615	5
397	156	5
397	14	3
397	751	3
397	591	4
397	127	5
397	56	5
397	334	3
397	693	4
397	611	5
397	475	4
397	896	4
397	855	4
397	894	1
397	178	5
397	338	4
397	322	1
397	483	5
397	7	5
397	223	4
397	23	5
397	435	4
397	343	2
397	641	5
397	286	4
397	192	5
397	652	3
397	474	5
397	989	1
397	588	4
397	492	4
397	65	2
397	313	4
397	657	5
397	358	2
397	318	4
397	268	4
397	665	3
397	346	4
397	423	5
397	12	4
397	273	4
397	705	5
397	186	5
397	199	5
397	177	5
397	221	4
397	680	1
397	288	4
397	357	5
397	171	5
397	529	4
397	22	4
397	109	4
397	243	1
397	197	5
397	479	4
397	183	4
397	182	5
397	194	3
397	135	5
397	345	4
397	484	5
397	332	2
397	1001	1
397	988	1
397	1298	3
398	85	4
398	953	3
398	15	5
398	484	4
398	154	2
398	12	3
398	168	3
398	58	4
398	700	2
398	144	5
398	491	5
398	162	5
398	756	3
398	474	4
398	991	2
398	663	2
398	202	3
398	65	3
398	399	4
398	478	5
398	427	4
398	191	4
398	153	4
398	284	2
398	185	5
398	602	4
398	276	4
398	485	5
398	230	3
398	163	3
398	497	3
398	152	4
398	124	5
398	504	3
398	357	4
398	589	3
398	708	3
398	501	3
398	96	4
398	172	5
398	64	4
398	648	5
398	183	4
398	525	3
398	417	3
398	94	2
398	521	5
398	88	4
398	1119	4
398	710	2
398	216	5
398	133	3
398	483	5
398	1126	4
398	117	4
398	132	5
398	204	4
398	31	3
398	159	3
398	661	3
398	4	2
398	199	4
398	79	4
398	125	3
398	203	4
398	205	5
398	969	4
398	430	4
398	231	2
398	393	5
398	435	5
398	176	4
398	479	4
398	49	3
398	510	4
